product,price,discount_price,discount_percentage,brand,seller,rating_stars,rating_quantity,shipping,installments,Delivered_by_platform,picture,url,price_new,discount_price_new,discount_percentage_new,rating_stars_new,rating_quantity_new
Campera Mujer Puffer Capucha Oversize Abrigada Importada,99.890,91.898,8% OFF,ELÁSTICA,Por ELASTICA ,5.0,(12),Llega gratis mañana,en 6 cuotas de $21.031,False,https://http2.mlstatic.com/D_Q_NP_2X_681562-MLA83619893045_042025-AB.webp,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=ulHTl5jhNVPR8GwCnhZ1WN%2FDOKVbmL2EfN6kovSOG8zIeFGxGxiCE3UXW8fZhZTg6%2Fa0O0c1DrdklN1Xsu7UwaaBMNioUWBpBVtluHka%2FySYKXNHdoEJKaTeZKBWA764RvUhUMzjhv%2F%2FRneT57Y0lJ%2FbYqVoT87Qx8ICdU%2B0hO7GGm7eBsX83oTe%2FMOHARZXzkP8IXGZCRwPQQ2PVWCZJsabQK6rifYoBXv1YR%2BDEuJCMMwF8u6mgcaXNDMKZN1%2FSEbvkNhCqOY1Ovd0RB3Xlpa1oMM3coH72CykdnCS%2F89W2jVTr29Gt1dn6nVOmTg9T3EATO19PUGMMtNkiYbzYTiSvbQ2p7XKJ2EY%2BgFp%2Bu%2FkJ6BWfmyJ4Bce%2F%2B3oDxJqypFx03qOMUMZDkCi7%2BnEui7OxABPlt5BbhIgKQ1v%2BR1N%2FotR2iPeR1QvOKyDcpvQetkLlNBnCc3GMV2rQgVRoLZoXY2rHZQCDeos2NnThMr1k8yz%2BismZBAU0bhS5add9KQHv3eke7mhQKWVzPYv49dTAKLbXA2LPccoHj0Z&url=https%3A%2F%2Farticulo.mercadolibre.com.ar%2FMLA-1484004475-campera-mujer-puffer-capucha-oversize-abrigada-importada-_JM%23searchVariation%3D0%26position%3D18%26search_layout%3Dgrid%26deal_print_id%3D52378e24-3438-48c9-865c-8cc913150192%26tracking_id%3D5e3b3d71-0a05-4988-9825-3eadb02086c0&lm=-1592242506#polycard_client=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,99890.0,91898.0,8,5.0,12
Recuplast Sinteplast Frentes Impermeabilizante 20lt Color Blanco,172.738,136.887,20% OFF,SINTEPLAST,Por Pinturerias MM ,4.8,(668),Llega gratis mañana,en 6 cuotas de $31.326,False,https://http2.mlstatic.com/D_Q_NP_2X_825904-MLU70698599126_072023-AB.webp,https://www.mercadolibre.com.ar/recuplast-sinteplast-frentes-impermeabilizante-20lt-color-blanco/p/MLA25327010?pdp_filters=item_id%3AMLA1477614715#polycard_client=offers&wid=MLA1477614715&sid=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,172738.0,136887.0,20,4.8,668
Mini Motosierra Electrosierra Inalambrica + 2 Bateria Garden Plus Gp De Lusqtoff + 2 Cadenas + Maletin Para Poda,89.265,77.992,12% OFF,LÜSQTOFF,Por Pideweb ,4.2,(57),Llega gratis mañana,en 6 cuotas de $17.848,False,https://http2.mlstatic.com/D_Q_NP_2X_663606-MLA84481602109_052025-AB.webp,https://www.mercadolibre.com.ar/mini-motosierra-electrosierra-inalambrica-2-bateria-garden-plus-gp-de-lusqtoff-2-cadenas-maletin-para-poda/p/MLA49090527?pdp_filters=item_id%3AMLA2091976014#polycard_client=offers&wid=MLA2091976014&sid=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,89265.0,77992.0,12,4.2,57
Planchita De Pelo Ga.ma Italy Elegance Bella Shine Ceramic Ion Negra,71.300,44.206,38% OFF,GA.MA ITALY,Por COSMETIC SOLUTIONS ,4.7,(2080),Llega gratis mañana,en 6 cuotas de $10.116,False,https://http2.mlstatic.com/D_Q_NP_2X_852704-MLU77639130224_072024-AB.webp,https://www.mercadolibre.com.ar/planchita-de-pelo-gama-italy-elegance-bella-shine-ceramic-ion-negra/p/MLA44140986?pdp_filters=item_id%3AMLA1345289004#polycard_client=offers&wid=MLA1345289004&sid=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,71300.0,44206.0,38,4.7,2080
Control Inalámbrico Dualsense Para Ps5 Gray Camouflage,209.838,158.599,24% OFF,PLAYSTATION,Por Sony ,4.9,(9373),Llega gratis mañana,Mismo precio en 9 cuotas de $17.622,True,https://http2.mlstatic.com/D_Q_NP_2X_920767-MLA84543644064_052025-AB.webp,https://www.mercadolibre.com.ar/control-inalambrico-dualsense-para-ps5-gray-camouflage/p/MLA19692998?pdp_filters=item_id%3AMLA1876671498#polycard_client=offers&wid=MLA1876671498&sid=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,209838.0,158599.0,24,4.9,9373
Hacha Grande 2000gr C/ Cuña Y Hacha Chica 1000gr C/ Cuña,55.019,51.168,7% OFF,BLACK IRON,Por BLACK IRON QUALITY TOOLS ,4.8,(325),Envío gratis,Mismo precio en 6 cuotas de $8.528,False,https://http2.mlstatic.com/D_Q_NP_2X_809261-MLA70152420931_062023-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1444335648-hacha-grande-2000gr-c-cuna-y-hacha-chica-1000gr-c-cuna-_JM#polycard_client=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0&wid=MLA1444335648&sid=offers,55019.0,51168.0,7,4.8,325
Neumático Bridgestone Dueler A/t Revo 2 235/70r16 106t Índice De Velocidad T,295.556,236.444,20% OFF,BRIDGESTONE,Por BLACK IRON QUALITY TOOLS ,4.9,(11),Llega gratis mañana,en 6 cuotas de $54.110,False,https://http2.mlstatic.com/D_Q_NP_2X_988829-MLU77717501143_072024-AB.webp,https://www.mercadolibre.com.ar/neumatico-bridgestone-dueler-at-revo-2-23570r16-106t-indice-de-velocidad-t/p/MLA35715592?pdp_filters=item_id%3AMLA1429912697#polycard_client=offers&wid=MLA1429912697&sid=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,295556.0,236444.0,20,4.9,11
Mochila Viaje Carry On Equipaje Cabina Avion Viral Amazon,99.999,58.535,41% OFF,LEVYS BAZAR,Por Levys Bazar ,4.8,(1097),Llega gratis mañana,en 6 cuotas de $13.395,True,https://http2.mlstatic.com/D_Q_NP_2X_886087-MLA79320838925_092024-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1450691677-mochila-viaje-carry-on-equipaje-cabina-avion-viral-amazon-_JM#polycard_client=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,99999.0,58535.0,41,4.8,1097
Estabilizador Elevador De Tensión Pampa Herramientas 16kva 16000va Entrada Y Salida De 220v Blanco,1.076.527,941.106,12% OFF,PAMPA HERRAMIENTAS,Por Pampa Hogar ,4.7,(629),Llega gratis mañana,Mismo precio en 12 cuotas de $78.425,False,https://http2.mlstatic.com/D_Q_NP_2X_885341-MLA84852631353_052025-AB.webp,https://www.mercadolibre.com.ar/estabilizador-elevador-de-tension-pampa-herramientas-16kva-16000va-entrada-y-salida-de-220v-blanco/p/MLA7970712?pdp_filters=item_id%3AMLA908026510#polycard_client=offers&wid=MLA908026510&sid=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,1076527.0,941106.0,12,4.7,629
Kit Distribucion Renault K4m 1.6 16v + Bomba Kangoo/sandero,168.000,146.664,12% OFF,DAYCO,Por Pampa Hogar ,4.7,(231),Llega gratis mañana,en 6 cuotas de $33.564,True,https://http2.mlstatic.com/D_Q_NP_2X_891743-MLA78269058729_082024-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1442123961-kit-distribucion-renault-k4m-16-16v-bomba-kangoosandero-_JM#polycard_client=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0&wid=MLA1442123961&sid=offers,168000.0,146664.0,12,4.7,231
Anafe Eléctrico - Volcan Ef4aev Color Plateado - 4 Hornallas,471.990,303.678,35% OFF,VOLCAN,Por Tecnofast ,4.7,(215),Llega gratis mañana,en 6 cuotas de $69.496,False,https://http2.mlstatic.com/D_Q_NP_2X_884001-MLA85637871352_062025-AB.webp,https://www.mercadolibre.com.ar/anafe-electrico-volcan-ef4aev-color-plateado-4-hornallas/p/MLA11301229?pdp_filters=item_id%3AMLA1144400398#polycard_client=offers&wid=MLA1144400398&sid=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,471990.0,303678.0,35,4.7,215
"Tv Stick Z8 Full, 16gb - 2gbram El Mas Rapido!",72.500,65.250,10% OFF,Z8,Por Tecnofast ,4.7,(166),Llega gratis mañana,en 6 cuotas de $14.932,False,https://http2.mlstatic.com/D_Q_NP_2X_730761-MLA84865118533_052025-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1940795720-tv-stick-z8-full-16gb-2gbram-el-mas-rapido-_JM#polycard_client=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,72500.0,65250.0,10,4.7,166
Campana Cocina Extractor De Pared Wayra 53 Cm Embutir Tst Mm Color Acero,254.895,224.307,12% OFF,TST,Por FULL HOGAR ,4.6,(128),Llega gratis mañana,en 6 cuotas de $51.332,True,https://http2.mlstatic.com/D_Q_NP_2X_967215-MLU74695210196_022024-AB.webp,https://www.mercadolibre.com.ar/campana-cocina-extractor-de-pared-wayra-53-cm-embutir-tst-mm-color-acero/p/MLA22938589?pdp_filters=item_id%3AMLA1937542148#polycard_client=offers&wid=MLA1937542148&sid=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,254895.0,224307.0,12,4.6,128
Heladera Philco One Door Cíclica 164l Neta Dispenser - Negra,559.999,379.999,32% OFF,PHILCO,Por Philco ,4.8,(4),Llega gratis mañana,Mismo precio en 6 cuotas de $63.333,False,https://http2.mlstatic.com/D_Q_NP_2X_952524-MLA86786163629_062025-AB.webp,https://www.mercadolibre.com.ar/heladera-philco-one-door-ciclica-164l-neta-dispenser-negra/p/MLA51667829?pdp_filters=item_id%3AMLA1507018973#polycard_client=offers&wid=MLA1507018973&sid=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,559999.0,379999.0,32,4.8,4
Alfajor Guaymallen Chocolate Negro 38g Caja X 40un,11.999,8.999,25% OFF,GUAYMALLEN,Por Open 25 hs ,4.8,(3462),Llega mañana,en 6 cuotas de $2.059,False,https://http2.mlstatic.com/D_Q_NP_2X_644187-MLU72823925871_112023-AB.webp,https://www.mercadolibre.com.ar/alfajor-guaymallen-chocolate-negro-38g-caja-x-40un/p/MLA21088240?pdp_filters=item_id%3AMLA1345493633#polycard_client=offers&wid=MLA1345493633&sid=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,11999.0,8999.0,25,4.8,3462
Edredón Flannel Corderito Queen 230x250 City Blanco,92.400,80.731,12% OFF,CITY BLANCO,Por Pret A Home ,4.8,(123),Llega gratis mañana,en 6 cuotas de $18.475,True,https://http2.mlstatic.com/D_Q_NP_2X_911374-MLA83442173221_032025-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1479796301-edredon-flannel-corderito-queen-230x250-city-blanco-_JM#polycard_client=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,92400.0,80731.0,12,4.8,123
Proyector Mini Chowa 4k Full Hd 300lm 1080p Android Wifi Color Blanco,399.999,193.139,51% OFF,CHOWA,Por FIKA ,4.6,(620),Llega gratis mañana,en 6 cuotas de $44.199,True,https://http2.mlstatic.com/D_Q_NP_2X_647503-MLU74103617793_012024-AB.webp,https://www.mercadolibre.com.ar/proyector-mini-chowa-4k-full-hd-300lm-1080p-android-wifi-color-blanco/p/MLA43933509?pdp_filters=item_id%3AMLA1403550721#polycard_client=offers&wid=MLA1403550721&sid=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,399999.0,193139.0,51,4.6,620
Termofusora + Tijera 800w 3 Boquillas Fusión Caño Agua Gas,44.999,35.999,20% OFF,OMAHA,Por FIKA ,4.4,(899),Llega gratis mañana,en 6 cuotas de $8.238,True,https://http2.mlstatic.com/D_Q_NP_2X_839576-MLA85526824963_062025-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1147280756-termofusora-tijera-800w-3-boquillas-fusion-cano-agua-gas-_JM#polycard_client=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0&wid=MLA1147280756&sid=offers,44999.0,35999.0,20,4.4,899
Somier Viggo Dual Relax Conjunto 2 Plazas 130x190 Resorte,577.999,381.479,34% OFF,VIGGO,Por Viggo ,4.8,(12),Envío gratis,Cuota Simple en 6 cuotas de $72.640,False,https://http2.mlstatic.com/D_Q_NP_2X_606066-MLA72062221389_102023-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1390982559-somier-viggo-dual-relax-conjunto-2-plazas-130x190-resorte-_JM#polycard_client=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,577999.0,381479.0,34,4.8,12
Genio S Nescafé® Dolce Gusto® Blanca,284.290,227.432,20% OFF,NESCAFÉ,Por Dolce Gusto ,4.9,(93),Envío gratis,Mismo precio en 12 cuotas de $18.952,False,https://http2.mlstatic.com/D_Q_NP_2X_761822-MLA85304035279_052025-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1396831691-genio-s-nescafe-dolce-gusto-blanca-_JM#polycard_client=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,284290.0,227432.0,20,4.9,93
Campera Hombre Abrigo Polar Invierno Termica Impermeable,74.397,67.701,9% OFF,BOOSTER ON LINE,Por Dolce Gusto ,0,0,Llega gratis mañana,en 6 cuotas de $15.493,True,https://http2.mlstatic.com/D_Q_NP_2X_616949-MLA86432037654_062025-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1507051189-campera-hombre-abrigo-polar-invierno-termica-impermeable-_JM#polycard_client=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,74397.0,67701.0,9,0.0,0
Camperon Puffer Térmico Con Piel Importado Impermeable Usa,159.960,79.980,50% OFF,CHIC MULTIMARCA,Por Dolce Gusto ,5.0,(5),Llega gratis mañana,en 6 cuotas de $18.303,False,https://http2.mlstatic.com/D_Q_NP_2X_665801-MLA86045272330_062025-AB.webp,https://articulo.mercadolibre.com.ar/MLA-2126925340-camperon-puffer-termico-con-piel-importado-impermeable-usa-_JM#polycard_client=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,159960.0,79980.0,50,5.0,5
Termotanque Señorial 80 Litros Electrico Black 2.0,353.425,335.753,5% OFF,SEÑORIAL,Por Servitek ,4.6,(34),Llega gratis mañana,en 6 cuotas de $76.837,False,https://http2.mlstatic.com/D_Q_NP_2X_715502-MLA77708587956_072024-AB.webp,https://articulo.mercadolibre.com.ar/MLA-876389053-termotanque-senorial-80-litros-electrico-black-20-_JM#polycard_client=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,353425.0,335753.0,5,4.6,34
Botella Thermio  Térmica Deportiva 750 Original Acero Inox. ,30.781,24.826,19% OFF,THERMIO,Por THERMIO ,4.8,(2696),Llega mañana,en 6 cuotas de $5.681,True,https://http2.mlstatic.com/D_Q_NP_2X_738672-MLA83677936064_042025-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1374569719-botella-thermio-termica-deportiva-750-original-acero-inox-_JM#polycard_client=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,30781.0,24826.0,19,4.8,2696
Pistola Co2  Premium Quality  Balines Garrafas,136.625,109.300,20% OFF,FOX,Por THERMIO ,4.5,(2777),Envío gratis,Cuota promocionada en 6 cuotas de $20.661,False,https://http2.mlstatic.com/D_Q_NP_2X_602892-MLA82884241369_032025-AB.webp,https://articulo.mercadolibre.com.ar/MLA-895948217-pistola-co2-premium-quality-balines-garrafas-_JM#polycard_client=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,136625.0,109300.0,20,4.5,2777
Elevador De Tension Automatico 16kva Rango 110v 245v Pampa,1.125.563,919.602,18% OFF,PAMPA HERRAMIENTAS,Por Pampa Hogar ,4.7,(124),Envío gratis,Mismo precio en 12 cuotas de $76.633,False,https://http2.mlstatic.com/D_Q_NP_2X_740119-MLA51077074089_082022-AB.webp,https://articulo.mercadolibre.com.ar/MLA-911637599-elevador-de-tension-automatico-16kva-rango-110v-245v-pampa-_JM#polycard_client=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,1125563.0,919602.0,18,4.7,124
Turbocalefactor Tipo Split Liliana Confortromm Cw800 Cuo,116.898,97.999,16% OFF,LILIANA,Por PETENATTI HOGAR ,5.0,(1),Llega gratis mañana,en 6 cuotas de $22.427,True,https://http2.mlstatic.com/D_Q_NP_2X_763151-MLA74779502659_022024-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1744090932-turbocalefactor-tipo-split-liliana-confortromm-cw800-cuo-_JM#polycard_client=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,116898.0,97999.0,16,5.0,1
"Cama Elastica 1,8 Metros 6 Ft Saltarina Red Protectora Lona De Salto Negro Cobertor De Resortes Multicolor Marca Smart Tech",359.999,211.199,41% OFF,SMART TECH,Por Proshop ,4.7,(348),Envío gratis,en 6 cuotas de $48.332,False,https://http2.mlstatic.com/D_Q_NP_2X_661281-MLU78697238328_092024-AB.webp,https://www.mercadolibre.com.ar/cama-elastica-18-metros-6-ft-saltarina-red-protectora-lona-de-salto-negro-cobertor-de-resortes-multicolor-marca-smart-tech/p/MLA36229422?pdp_filters=item_id%3AMLA1791778142#polycard_client=offers&wid=MLA1791778142&sid=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,359999.0,211199.0,41,4.7,348
Escritorio Elevable Eléctrico Dakota Altura Regulable Blanco,534.132,336.503,37% OFF,DAKOTA,Por Dakota ,4.0,(4),Llega gratis mañana,Cuota promocionada en 6 cuotas de $63.610,False,https://http2.mlstatic.com/D_Q_NP_2X_774260-MLA86093922182_062025-AB.webp,https://articulo.mercadolibre.com.ar/MLA-2095760976-escritorio-elevable-electrico-dakota-altura-regulable-blanco-_JM#polycard_client=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,534132.0,336503.0,37,4.0,4
Zapatillas Mujer Plataformas Zapatos Sneakers Urbanas Moda ,38.899,34.152,12% OFF,LADY COMFORT,Por Timothea ,4.7,(1848),Llega gratis mañana,Cuota Simple en 6 cuotas de $6.503,False,https://http2.mlstatic.com/D_Q_NP_2X_877703-MLA78041946222_082024-AB.webp,https://articulo.mercadolibre.com.ar/MLA-740904877-zapatillas-mujer-plataformas-zapatos-sneakers-urbanas-moda-_JM#polycard_client=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,38899.0,34152.0,12,4.7,1848
Suplemento En Polvo Vitalis Navitas Colágeno Hidrolizado Sabor Limón En Pote De 360g 30 Un,41.990,37.791,10% OFF,VITALIS NAVITAS,Por Vitalis Navitas ,4.6,(7166),Llega gratis mañana,en 6 cuotas de $8.648,True,https://http2.mlstatic.com/D_Q_NP_2X_794645-MLA80967608549_112024-AB.webp,https://www.mercadolibre.com.ar/suplemento-en-polvo-vitalis-navitas-colageno-hidrolizado-sabor-limon-en-pote-de-360g-30-un/p/MLA18614897?pdp_filters=item_id%3AMLA1125120871#polycard_client=offers&wid=MLA1125120871&sid=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,41990.0,37791.0,10,4.6,7166
Purificador Liliana Purify Slim Kp981 60cm 1 Motor 3 Vel Luz Color Blanco,137.999,103.899,24% OFF,LILIANA,Por NOVOGAR ,4.5,(714),Envío gratis,en 6 cuotas de $23.777,False,https://http2.mlstatic.com/D_Q_NP_2X_632025-MLA84542331946_052025-AB.webp,https://www.mercadolibre.com.ar/purificador-liliana-purify-slim-kp981-60cm-1-motor-3-vel-luz-color-blanco/p/MLA15899832?pdp_filters=item_id%3AMLA1117762373#polycard_client=offers&wid=MLA1117762373&sid=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,137999.0,103899.0,24,4.5,714
Pañales Huggies Natural Care Talle Extra Grande (xg) X 52 Unidades Ahorrapack Suavidad Insuperable Hipoalergenico Cuidado Superior Para Su Piel,38.403,18.894,50% OFF,HUGGIES,Por Ecomodico ,4.8,(2920),Llega mañana,en 6 cuotas de $4.323,False,https://http2.mlstatic.com/D_Q_NP_2X_957953-MLA80202768589_102024-AB.webp,https://www.mercadolibre.com.ar/panales-huggies-natural-care-talle-extra-grande-xg-x-52-unidades-ahorrapack-suavidad-insuperable-hipoalergenico-cuidado-superior-para-su-piel/p/MLA17413070?pdp_filters=item_id%3AMLA1607131838#polycard_client=offers&wid=MLA1607131838&sid=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,38403.0,18894.0,50,4.8,2920
Creatina Monohidrato En Polvo Gentech - 500g Neutro,65.000,44.135,32% OFF,GENTECH,Por Farmanoi ,4.8,(1817),Llega gratis mañana,en 6 cuotas de $10.100,False,https://http2.mlstatic.com/D_Q_NP_2X_688631-MLA79734999339_102024-AB.webp,https://www.mercadolibre.com.ar/creatina-monohidrato-en-polvo-gentech-500g-neutro/p/MLA23451289?pdp_filters=item_id%3AMLA1504760905#polycard_client=offers&wid=MLA1504760905&sid=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,65000.0,44135.0,32,4.8,1817
Escalera Multifunción Upper 4x4 Aluminio 16 Escalones Plegable 4.7m Articulada 10 Posiciones,175.294,138.482,21% OFF,UPPER,Por EKKON EXPERTOS ,4.8,(64),Llega gratis mañana,en 6 cuotas de $31.691,False,https://http2.mlstatic.com/D_Q_NP_2X_977268-MLA84537336528_052025-AB.webp,https://www.mercadolibre.com.ar/escalera-multifuncion-upper-4x4-aluminio-16-escalones-plegable-47m-articulada-10-posiciones/p/MLA43055115?pdp_filters=item_id%3AMLA1460302955#polycard_client=offers&wid=MLA1460302955&sid=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,175294.0,138482.0,21,4.8,64
Impresora Térmica 80 Mm Factura Electronica Comandera Ticket Usb Nictom It03 Negra,199.999,81.479,59% OFF,NICTOM,Por EKKON EXPERTOS ,4.6,(47),Llega gratis mañana,en 6 cuotas de $18.646,True,https://http2.mlstatic.com/D_Q_NP_2X_613586-MLU76546456575_052024-AB.webp,https://www.mercadolibre.com.ar/impresora-termica-80-mm-factura-electronica-comandera-ticket-usb-nictom-it03-negra/p/MLA32643887?pdp_filters=item_id%3AMLA1668485596#polycard_client=offers&wid=MLA1668485596&sid=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,199999.0,81479.0,59,4.6,47
Monitor Led LG 20 Pulgadas 75 Hz Hdmi Vga Hd Ii 20u401a-b,158.999,148.675,6% OFF,LG,Por GAMING CITY ,0,0,Llega gratis mañana,en 6 cuotas de $34.024,False,https://http2.mlstatic.com/D_Q_NP_2X_795898-MLA85671049446_062025-AB.webp,https://articulo.mercadolibre.com.ar/MLA-2113613572-monitor-led-lg-20-pulgadas-75-hz-hdmi-vga-hd-ii-20u401a-b-_JM#polycard_client=offers&deal_print_id=52378e24-3438-48c9-865c-8cc913150192&tracking_id=5e3b3d71-0a05-4988-9825-3eadb02086c0,158999.0,148675.0,6,0.0,0
Lijadora Rotoorbital Daewoo 240w Pared Madera Metal Durlock,79.151,49.197,37% OFF,DAEWOO,Por Pideweb ,4.6,(567),Llega gratis mañana,en 6 cuotas de $11.258,True,https://http2.mlstatic.com/D_Q_NP_2X_683023-MLA70825457745_082023-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1157321979-lijadora-rotoorbital-daewoo-240w-pared-madera-metal-durlock-_JM#polycard_client=offers&deal_print_id=69619126-b27f-458f-afac-7ac4331d9149&tracking_id=3b20ce98-4ee9-4af4-b356-be94963e56c1,79151.0,49197.0,37,4.6,567
"Notebook Acer Aspire 3 Ryzen 5 7430u 16gb Ram 512gb Sdd Pantalla 15,6'' Pulgadas Windows 11 Teclado Retroiluminado",1.269.999,899.999,29% OFF,ACER,Por Pideweb ,5.0,(2),Llega gratis mañana,Mismo precio en 12 cuotas de $74.999,False,https://http2.mlstatic.com/D_Q_NP_2X_653256-MLA85702289357_062025-AB.webp,https://www.mercadolibre.com.ar/notebook-acer-aspire-3-ryzen-5-7430u-16gb-ram-512gb-sdd-pantalla-156-pulgadas-windows-11-teclado-retroiluminado/p/MLA49219197?pdp_filters=item_id%3AMLA2078863558#polycard_client=offers&wid=MLA2078863558&sid=offers&deal_print_id=69619126-b27f-458f-afac-7ac4331d9149&tracking_id=3b20ce98-4ee9-4af4-b356-be94963e56c1,1269999.0,899999.0,29,5.0,2
Auriculares Xiaomi Redmi Buds 6 Active Bluetooth Negro,30.499,27.099,11% OFF,REDMI,Por Pideweb ,4.6,(5341),Llega mañana,en 6 cuotas de $6.201,False,https://http2.mlstatic.com/D_Q_NP_2X_620924-MLA82428978541_022025-AB.webp,https://www.mercadolibre.com.ar/auriculares-xiaomi-redmi-buds-6-active-bluetooth-negro/p/MLA38921521?pdp_filters=item_id%3AMLA1452026643#polycard_client=offers&wid=MLA1452026643&sid=offers&deal_print_id=69619126-b27f-458f-afac-7ac4331d9149&tracking_id=3b20ce98-4ee9-4af4-b356-be94963e56c1,30499.0,27099.0,11,4.6,5341
